,flight_id,precipitation,wind,dep_delay,flight_date,sched_dep_time,sched_arr_time,carrier_code,carrier,flight_number,origin,origin_name,origin_city,origin_country,dest,dest_name,dest_city,dest_country,distance_km,aircraft_type
1569,EI2993-508109,Dry,Breezy,5,2024-11-08,18:40,19:06,EI,Aer Lingus,EI2993,LCY,London City Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,42,Regional
1570,EI975-223861,Light,Windy,10,2024-05-04,06:20,07:24,EI,Aer Lingus,EI975,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Regional
1571,EI9020-708416,Dry,Calm,4,2024-09-09,07:55,08:30,EI,Aer Lingus,EI9020,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Regional
1572,U24829-997956,Dry,Windy,4,2024-02-16,13:40,14:02,U2,easyJet,U24829,LGW,London Gatwick Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,42,Widebody
1573,FR4685-321978,Light,Breezy,0,2024-01-29,12:55,14:05,FR,Ryanair,FR4685,GLA,Glasgow Airport,Glasgow,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,595,Regional
1574,EI8639-095380,Light,Breezy,3,2024-10-25,04:50,05:43,EI,Aer Lingus,EI8639,LGW,London Gatwick Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,485,Widebody
1575,BA1276-240195,Moderate,Windy,12,2024-08-15,03:05,04:20,BA,British Airways,BA1276,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Widebody
1576,U25928-962005,Light,Breezy,3,2024-05-06,20:00,20:52,U2,easyJet,U25928,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Regional
1577,FR4088-501174,Dry,Calm,5,2024-07-10,17:30,18:00,FR,Ryanair,FR4088,DUB,Dublin Airport,Dublin,Ireland,SNN,Shannon Airport,Shannon,Ireland,195,Narrowbody
1578,BA7091-221758,Dry,Breezy,7,2024-06-24,19:30,20:31,BA,British Airways,BA7091,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Widebody
1579,FR8718-217093,Dry,Windy,0,2024-11-14,10:05,11:16,FR,Ryanair,FR8718,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Narrowbody
1580,FR4409-048266,Dry,Breezy,4,2024-10-19,13:20,14:21,FR,Ryanair,FR4409,GLA,Glasgow Airport,Glasgow,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,595,Regional
1581,BA8172-491623,Moderate,Breezy,4,2024-09-10,20:00,20:34,BA,British Airways,BA8172,DUB,Dublin Airport,Dublin,Ireland,SNN,Shannon Airport,Shannon,Ireland,195,Narrowbody
1582,U24747-463508,Light,Calm,21,2024-08-30,03:40,04:38,U2,easyJet,U24747,DUB,Dublin Airport,Dublin,Ireland,LGW,London Gatwick Airport,London,United Kingdom,485,Widebody
1583,FR6876-409711,Light,Windy,1,2024-01-06,09:25,10:07,FR,Ryanair,FR6876,DUB,Dublin Airport,Dublin,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,297,Regional
1584,U25249-244447,Light,Breezy,11,2024-10-29,16:15,16:53,U2,easyJet,U25249,BFS,Belfast International Airport,Belfast,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,176,Regional
1585,U22799-666993,Light,Calm,2,2024-04-15,15:05,15:59,U2,easyJet,U22799,DUB,Dublin Airport,Dublin,Ireland,LCY,London City Airport,London,United Kingdom,478,Narrowbody
1586,FR5704-592631,Dry,Breezy,10,2024-03-01,10:50,11:19,FR,Ryanair,FR5704,SNN,Shannon Airport,Shannon,Ireland,DUB,Dublin Airport,Dublin,Ireland,195,Widebody
1587,FR9332-986158,Dry,Windy,0,2024-09-04,18:45,19:59,FR,Ryanair,FR9332,LHR,London Heathrow Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,594,Widebody
1588,FR2506-372206,Dry,Breezy,28,2024-01-11,09:00,10:16,FR,Ryanair,FR2506,SNN,Shannon Airport,Shannon,Ireland,LGW,London Gatwick Airport,London,United Kingdom,623,Narrowbody
1589,U29858-971989,Dry,Calm,4,2024-06-12,21:30,22:33,U2,easyJet,U29858,GLA,Glasgow Airport,Glasgow,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,555,Narrowbody
1590,U25293-593088,Dry,Breezy,9,2024-01-05,04:55,06:00,U2,easyJet,U25293,GLA,Glasgow Airport,Glasgow,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,555,Regional
1591,BA8187-389394,Dry,VeryWindy,30,2024-11-13,10:35,11:12,BA,British Airways,BA8187,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Widebody
1592,EI7648-237109,Dry,Breezy,0,2024-11-01,02:40,03:20,EI,Aer Lingus,EI7648,BFS,Belfast International Airport,Belfast,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,281,Narrowbody
1593,BA9051-896516,Heavy,Calm,26,2024-10-14,07:20,08:19,BA,British Airways,BA9051,DUB,Dublin Airport,Dublin,Ireland,LCY,London City Airport,London,United Kingdom,478,Narrowbody
1594,BA338-690747,Moderate,Calm,7,2024-11-13,11:20,12:22,BA,British Airways,BA338,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Regional
1595,EI9848-661778,Light,Breezy,4,2024-05-15,07:55,08:59,EI,Aer Lingus,EI9848,LCY,London City Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,627,Narrowbody
1596,U24603-184192,Dry,Windy,3,2024-06-04,16:00,17:06,U2,easyJet,U24603,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Narrowbody
1597,EI4190-259139,Light,Calm,0,2024-01-16,06:35,07:46,EI,Aer Lingus,EI4190,GLA,Glasgow Airport,Glasgow,United Kingdom,LCY,London City Airport,London,United Kingdom,568,Regional
1598,EI5081-856060,Dry,Breezy,2,2024-05-29,01:05,02:12,EI,Aer Lingus,EI5081,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Regional
1599,U24686-562891,Dry,Calm,5,2024-02-15,20:35,21:15,U2,easyJet,U24686,SNN,Shannon Airport,Shannon,Ireland,DUB,Dublin Airport,Dublin,Ireland,195,Narrowbody
1600,U28249-722368,Dry,Breezy,4,2024-03-27,15:15,16:19,U2,easyJet,U28249,LCY,London City Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,627,Regional
1601,FR2074-937879,Light,Windy,43,2024-12-12,09:50,10:17,FR,Ryanair,FR2074,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Regional
1602,U25987-324565,Moderate,Calm,4,2024-12-24,14:30,15:30,U2,easyJet,U25987,SNN,Shannon Airport,Shannon,Ireland,LHR,London Heathrow Airport,London,United Kingdom,594,Regional
1603,BA5042-033882,Dry,Breezy,2,2024-10-04,23:00,00:04,BA,British Airways,BA5042,LCY,London City Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,627,Regional
1604,FR1974-449457,Dry,Breezy,0,2024-08-19,17:05,18:06,FR,Ryanair,FR1974,LGW,London Gatwick Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,485,Widebody
1605,FR3440-600951,Light,Windy,6,2024-10-22,07:25,08:16,FR,Ryanair,FR3440,SNN,Shannon Airport,Shannon,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,457,Narrowbody
1606,BA1278-699929,Dry,VeryWindy,0,2024-11-04,18:05,18:50,BA,British Airways,BA1278,DUB,Dublin Airport,Dublin,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,297,Narrowbody
1607,EI7039-741237,Moderate,Breezy,0,2024-10-21,07:50,08:52,EI,Aer Lingus,EI7039,LCY,London City Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,546,Narrowbody
1608,BA3443-837081,Dry,Windy,17,2024-04-30,20:05,20:31,BA,British Airways,BA3443,DUB,Dublin Airport,Dublin,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,138,Regional
1609,BA9329-135147,Dry,Calm,2,2024-07-05,00:05,01:15,BA,British Airways,BA9329,GLA,Glasgow Airport,Glasgow,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,555,Widebody
1610,EI3896-497771,Light,Breezy,15,2024-12-17,21:45,22:05,EI,Aer Lingus,EI3896,LGW,London Gatwick Airport,London,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,40,Narrowbody
1611,BA9113-830078,Dry,Windy,1,2024-11-30,20:40,21:47,BA,British Airways,BA9113,SNN,Shannon Airport,Shannon,Ireland,LCY,London City Airport,London,United Kingdom,627,Regional
1612,BA1655-854428,Light,Calm,0,2024-08-29,19:20,19:35,BA,British Airways,BA1655,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Narrowbody
1613,EI6484-697488,Dry,Calm,4,2024-10-11,19:30,20:03,EI,Aer Lingus,EI6484,DUB,Dublin Airport,Dublin,Ireland,SNN,Shannon Airport,Shannon,Ireland,195,Narrowbody
1614,FR6895-714011,Dry,Breezy,2,2024-08-20,19:50,20:20,FR,Ryanair,FR6895,DUB,Dublin Airport,Dublin,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,138,Widebody
1615,EI7760-436423,Moderate,Breezy,5,2024-02-15,15:00,16:14,EI,Aer Lingus,EI7760,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Regional
1616,FR6869-291150,Dry,Breezy,0,2024-01-07,05:15,05:41,FR,Ryanair,FR6869,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Widebody
1617,EI303-109551,Light,Breezy,3,2024-03-31,02:10,02:49,EI,Aer Lingus,EI303,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Regional
1618,EI6415-094621,Light,Windy,3,2024-11-30,08:45,09:51,EI,Aer Lingus,EI6415,BFS,Belfast International Airport,Belfast,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,561,Narrowbody
1619,BA1683-986679,Dry,Breezy,10,2024-09-27,15:00,15:40,BA,British Airways,BA1683,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Narrowbody
1620,BA7336-553776,Dry,Breezy,7,2024-09-21,19:40,20:31,BA,British Airways,BA7336,LGW,London Gatwick Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,485,Widebody
1621,U24898-274655,Dry,Calm,27,2024-04-18,20:40,21:30,U2,easyJet,U24898,LCY,London City Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,478,Widebody
1622,U24805-838741,Light,Windy,29,2024-02-28,20:25,21:33,U2,easyJet,U24805,LCY,London City Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,546,Widebody
1623,EI0153-992646,Light,Breezy,4,2024-03-12,11:15,12:15,EI,Aer Lingus,EI0153,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Narrowbody
1624,BA1720-264181,Light,Calm,4,2024-11-02,19:30,20:32,BA,British Airways,BA1720,BFS,Belfast International Airport,Belfast,United Kingdom,LCY,London City Airport,London,United Kingdom,546,Regional
1625,FR2447-540122,Dry,Breezy,1,2024-10-20,05:55,06:53,FR,Ryanair,FR2447,GLA,Glasgow Airport,Glasgow,United Kingdom,LCY,London City Airport,London,United Kingdom,568,Widebody
1626,BA9726-028667,Light,Windy,4,2024-05-16,14:10,15:25,BA,British Airways,BA9726,LCY,London City Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,627,Narrowbody
1627,BA0701-727161,Heavy,Calm,2,2024-01-20,09:00,10:10,BA,British Airways,BA0701,GLA,Glasgow Airport,Glasgow,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,595,Widebody
1628,U22077-450839,Light,Breezy,2,2024-11-21,20:15,21:19,U2,easyJet,U22077,LCY,London City Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,478,Narrowbody
1629,EI0686-204071,Light,Breezy,0,2024-10-03,18:10,19:15,EI,Aer Lingus,EI0686,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Regional
1630,U21652-837456,Light,Breezy,3,2024-12-23,23:20,23:43,U2,easyJet,U21652,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Narrowbody
1631,EI8036-949269,Moderate,Breezy,2,2024-11-02,21:40,22:57,EI,Aer Lingus,EI8036,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Widebody
1632,BA1082-163759,Dry,Breezy,0,2024-06-06,14:05,15:03,BA,British Airways,BA1082,BFS,Belfast International Airport,Belfast,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,561,Regional
1633,BA4263-917254,Moderate,Breezy,36,2024-09-27,06:55,07:57,BA,British Airways,BA4263,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Regional
1634,BA5841-280338,Moderate,Breezy,4,2024-03-22,10:55,12:06,BA,British Airways,BA5841,GLA,Glasgow Airport,Glasgow,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,595,Narrowbody
1635,BA7405-372553,Dry,Breezy,1,2024-08-09,19:30,20:34,BA,British Airways,BA7405,LHR,London Heathrow Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,555,Regional
1636,BA2853-112893,Dry,VeryWindy,10,2024-01-08,07:10,08:21,BA,British Airways,BA2853,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Regional
1637,FR917-807326,Moderate,Breezy,39,2024-05-27,10:05,11:16,FR,Ryanair,FR917,SNN,Shannon Airport,Shannon,Ireland,LGW,London Gatwick Airport,London,United Kingdom,623,Regional
1638,EI4283-765225,Moderate,Calm,3,2024-01-06,22:55,23:31,EI,Aer Lingus,EI4283,DUB,Dublin Airport,Dublin,Ireland,SNN,Shannon Airport,Shannon,Ireland,195,Widebody
1639,FR9630-865712,Light,Calm,0,2024-08-19,16:30,17:24,FR,Ryanair,FR9630,DUB,Dublin Airport,Dublin,Ireland,LGW,London Gatwick Airport,London,United Kingdom,485,Widebody
1640,FR2796-304416,Dry,Calm,8,2024-08-03,07:45,08:54,FR,Ryanair,FR2796,BFS,Belfast International Airport,Belfast,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,523,Widebody
1641,U20847-511018,Light,VeryWindy,25,2024-01-22,08:15,08:31,U2,easyJet,U20847,LHR,London Heathrow Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,40,Narrowbody
1642,U21001-698726,Dry,Calm,0,2024-04-02,17:45,18:13,U2,easyJet,U21001,LGW,London Gatwick Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,42,Narrowbody
1643,U25622-034051,Light,Breezy,17,2024-08-13,13:45,14:43,U2,easyJet,U25622,LCY,London City Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,478,Narrowbody
1644,EI7664-506062,Dry,Breezy,31,2024-02-06,19:20,20:10,EI,Aer Lingus,EI7664,DUB,Dublin Airport,Dublin,Ireland,LHR,London Heathrow Airport,London,United Kingdom,450,Widebody
1645,U20016-088647,Dry,Breezy,0,2024-02-26,09:40,10:13,U2,easyJet,U20016,BFS,Belfast International Airport,Belfast,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,176,Widebody
1646,FR8859-270813,Light,Calm,0,2024-11-19,18:05,19:17,FR,Ryanair,FR8859,SNN,Shannon Airport,Shannon,Ireland,LHR,London Heathrow Airport,London,United Kingdom,594,Narrowbody
1647,EI892-646639,Light,Breezy,10,2024-07-14,10:05,11:08,EI,Aer Lingus,EI892,LCY,London City Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,568,Narrowbody
1648,EI8287-494912,Light,Calm,3,2024-04-25,13:10,14:20,EI,Aer Lingus,EI8287,SNN,Shannon Airport,Shannon,Ireland,LGW,London Gatwick Airport,London,United Kingdom,623,Regional
1649,BA3879-475535,Moderate,Calm,24,2024-12-02,00:15,01:03,BA,British Airways,BA3879,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Narrowbody
1650,U28508-991150,Dry,VeryWindy,6,2024-10-23,16:40,17:34,U2,easyJet,U28508,GLA,Glasgow Airport,Glasgow,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,457,Widebody
1651,FR5638-035313,Light,Calm,2,2024-03-02,19:50,20:46,FR,Ryanair,FR5638,GLA,Glasgow Airport,Glasgow,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,555,Regional
1652,FR9741-876698,Dry,Calm,3,2024-08-30,16:05,17:10,FR,Ryanair,FR9741,SNN,Shannon Airport,Shannon,Ireland,LGW,London Gatwick Airport,London,United Kingdom,623,Narrowbody
1653,U22718-021916,Light,Calm,6,2024-04-30,09:00,09:54,U2,easyJet,U22718,SNN,Shannon Airport,Shannon,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,457,Widebody
1654,BA5943-117126,Dry,Breezy,0,2024-06-10,23:05,00:05,BA,British Airways,BA5943,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Regional
1655,FR7027-476098,Dry,Calm,6,2024-03-02,05:15,06:11,FR,Ryanair,FR7027,LHR,London Heathrow Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,450,Narrowbody
1656,FR2369-738683,Dry,Breezy,6,2024-10-25,12:35,13:16,FR,Ryanair,FR2369,GLA,Glasgow Airport,Glasgow,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,297,Widebody
1657,U26885-812889,Dry,Calm,1,2024-06-03,17:50,18:04,U2,easyJet,U26885,LGW,London Gatwick Airport,London,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,40,Narrowbody
1658,U24295-817990,Heavy,Calm,15,2024-01-05,20:05,21:08,U2,easyJet,U24295,LCY,London City Airport,London,United Kingdom,DUB,Dublin Airport,Dublin,Ireland,478,Regional
1659,EI4235-845494,Dry,Windy,3,2024-04-24,23:55,00:52,EI,Aer Lingus,EI4235,DUB,Dublin Airport,Dublin,Ireland,LCY,London City Airport,London,United Kingdom,478,Widebody
1660,EI0719-246230,Dry,Calm,1,2024-02-09,10:45,11:50,EI,Aer Lingus,EI0719,SNN,Shannon Airport,Shannon,Ireland,LGW,London Gatwick Airport,London,United Kingdom,623,Narrowbody
1661,FR1047-731641,Dry,Calm,3,2024-08-27,06:10,07:17,FR,Ryanair,FR1047,LHR,London Heathrow Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,555,Widebody
1662,BA4485-688652,Dry,Windy,4,2024-05-28,14:30,15:38,BA,British Airways,BA4485,BFS,Belfast International Airport,Belfast,United Kingdom,LCY,London City Airport,London,United Kingdom,546,Narrowbody
1663,BA7077-362292,Dry,Calm,0,2024-07-07,13:30,13:44,BA,British Airways,BA7077,LHR,London Heathrow Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,40,Widebody
1664,EI8268-949453,Dry,Breezy,8,2024-08-19,01:45,02:25,EI,Aer Lingus,EI8268,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Widebody
1665,EI6749-728340,Dry,Breezy,4,2024-05-01,11:25,12:04,EI,Aer Lingus,EI6749,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Widebody
1666,EI4023-486338,Dry,Calm,3,2024-07-26,11:50,12:32,EI,Aer Lingus,EI4023,BFS,Belfast International Airport,Belfast,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,281,Regional
1667,FR6407-361285,Dry,Windy,4,2024-09-20,21:05,21:40,FR,Ryanair,FR6407,SNN,Shannon Airport,Shannon,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,281,Regional
1668,FR8713-513540,Dry,Breezy,0,2024-05-27,23:20,00:05,FR,Ryanair,FR8713,DUB,Dublin Airport,Dublin,Ireland,GLA,Glasgow Airport,Glasgow,United Kingdom,297,Narrowbody
1669,U22881-988676,Moderate,Calm,0,2024-07-23,15:20,15:43,U2,easyJet,U22881,LGW,London Gatwick Airport,London,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,40,Narrowbody
1670,BA9916-603909,Dry,Breezy,5,2024-12-05,18:25,18:41,BA,British Airways,BA9916,LHR,London Heathrow Airport,London,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,40,Narrowbody
1671,BA5116-438508,Light,Calm,4,2024-09-27,18:40,19:49,BA,British Airways,BA5116,LGW,London Gatwick Airport,London,United Kingdom,SNN,Shannon Airport,Shannon,Ireland,623,Widebody
1672,BA596-524826,Dry,Windy,7,2024-11-18,19:05,20:07,BA,British Airways,BA596,GLA,Glasgow Airport,Glasgow,United Kingdom,LCY,London City Airport,London,United Kingdom,568,Regional
1673,BA2081-987687,Light,Breezy,2,2024-03-08,10:30,11:26,BA,British Airways,BA2081,LHR,London Heathrow Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,523,Regional
1674,FR2449-831527,Dry,Breezy,5,2024-10-18,08:05,08:24,FR,Ryanair,FR2449,LHR,London Heathrow Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,36,Widebody
1675,FR0891-088814,Light,Windy,3,2024-10-01,20:35,21:29,FR,Ryanair,FR0891,DUB,Dublin Airport,Dublin,Ireland,LCY,London City Airport,London,United Kingdom,478,Regional
1676,BA8068-866074,Dry,Calm,6,2024-03-19,12:25,13:35,BA,British Airways,BA8068,GLA,Glasgow Airport,Glasgow,United Kingdom,LCY,London City Airport,London,United Kingdom,568,Regional
1677,U24972-183490,Dry,Breezy,0,2024-08-10,11:00,11:16,U2,easyJet,U24972,LGW,London Gatwick Airport,London,United Kingdom,LCY,London City Airport,London,United Kingdom,42,Regional
1678,FR8917-739736,Dry,Calm,7,2024-03-07,13:30,14:39,FR,Ryanair,FR8917,LGW,London Gatwick Airport,London,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,561,Regional
1679,EI9453-605144,Dry,Breezy,4,2024-07-04,23:05,00:11,EI,Aer Lingus,EI9453,LHR,London Heathrow Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,555,Narrowbody
1680,BA4347-571745,Dry,Calm,0,2024-06-17,00:15,00:41,BA,British Airways,BA4347,GLA,Glasgow Airport,Glasgow,United Kingdom,BFS,Belfast International Airport,Belfast,United Kingdom,176,Widebody
1681,FR3854-280952,Light,Calm,7,2024-08-24,04:40,05:50,FR,Ryanair,FR3854,LGW,London Gatwick Airport,London,United Kingdom,GLA,Glasgow Airport,Glasgow,United Kingdom,595,Narrowbody
1682,BA9240-993207,Moderate,VeryWindy,6,2024-05-05,08:25,08:59,BA,British Airways,BA9240,DUB,Dublin Airport,Dublin,Ireland,BFS,Belfast International Airport,Belfast,United Kingdom,138,Regional
1683,BA667-121093,Dry,Breezy,3,2024-06-26,09:45,10:55,BA,British Airways,BA667,BFS,Belfast International Airport,Belfast,United Kingdom,LGW,London Gatwick Airport,London,United Kingdom,561,Narrowbody
1684,FR844-579131,Dry,Breezy,0,2024-06-12,19:40,20:39,FR,Ryanair,FR844,GLA,Glasgow Airport,Glasgow,United Kingdom,LCY,London City Airport,London,United Kingdom,568,Widebody
1685,U27398-464713,Dry,Breezy,3,2024-10-26,15:45,16:43,U2,easyJet,U27398,GLA,Glasgow Airport,Glasgow,United Kingdom,LHR,London Heathrow Airport,London,United Kingdom,555,Regional
